W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-05-27,1,0,1.5,1,0,6.0,3,1,1,0,2,7,0.83
2018-06-01,1,0,0.64,1,0,8.0,7,0,0,0,0,2,0.86
2018-06-08,1,0,1.25,1,0,7.2,6,2,2,1,1,5,0.88
2018-06-14,0,1,2.67,1,0,5.1,11,7,5,1,4,1,1.26
2018-06-20,1,0,2.41,1,0,6.2,5,1,1,0,3,6,1.25
2018-06-26,0,0,3.68,1,0,3.0,8,6,6,0,3,1,1.45
2018-07-01,0,1,3.83,1,0,5.2,9,3,3,0,0,6,1.46
2018-07-09,1,0,3.35,1,0,6.0,3,0,0,0,2,2,1.39
2018-07-24,0,0,3.54,1,0,5.0,5,4,3,1,2,3,1.39
2018-07-29,0,1,3.75,1,0,4.1,8,3,3,1,2,6,1.46
2018-08-30,0,1,3.96,1,0,6.0,8,7,4,1,2,4,1.48
2018-09-16,0,0,3.9,0,0,1.0,1,0,0,0,0,0,1.47
2018-09-19,0,0,3.88,0,0,0.1,0,0,0,0,0,0,1.46
2019-03-31,1,0,1.5,1,0,6.0,3,1,1,1,0,6,0.5
2019-04-05,0,1,2.45,1,0,5.0,7,2,2,1,3,5,1.18
2019-04-10,1,0,3.18,1,0,6.0,3,3,3,2,1,3,1.0
2019-04-17,1,0,2.7,1,0,6.1,3,1,1,0,2,6,0.94
2019-04-23,1,0,3.1,1,0,5.2,9,3,3,0,2,6,1.14
2019-04-29,0,1,2.97,1,0,4.1,8,7,1,0,2,4,1.29
2019-05-05,0,0,2.75,1,0,6.0,5,1,1,0,0,5,1.22
2019-05-10,0,0,2.78,1,0,6.0,8,2,2,0,1,7,1.26
2019-05-17,1,0,2.67,1,0,8.2,4,2,2,0,0,10,1.13
2019-05-22,1,0,2.4,1,0,6.0,5,0,0,0,2,9,1.13
2019-05-28,0,0,2.81,1,0,4.0,4,4,4,0,5,5,1.2
2019-06-04,1,0,2.83,1,0,6.0,4,2,2,1,1,3,1.17
2019-06-09,1,0,2.84,1,0,6.0,7,3,2,1,1,10,1.18
2019-06-15,1,0,2.85,1,0,6.0,6,2,2,0,1,9,1.18
2019-06-20,0,0,2.7,1,0,8.0,4,1,1,1,0,9,1.12
2019-09-25,0,0,2.63,1,0,6.0,4,1,1,1,2,6,1.11
2020-07-24,0,0,2.25,1,0,4.0,3,1,1,0,3,5,1.5
2020-07-29,0,1,3.0,1,0,5.0,5,2,2,0,2,3,1.44
2020-08-03,1,0,2.25,1,0,7.0,4,1,1,0,4,9,1.31
2020-08-08,1,0,1.57,1,0,7.0,2,0,0,0,0,5,1.0
2020-08-18,0,1,4.74,1,0,1.2,6,9,9,2,4,1,1.34
2020-08-23,0,0,5.22,1,0,4.2,7,4,4,1,3,5,1.47
2020-08-29,0,1,6.06,1,0,3.1,6,5,5,1,2,5,1.56
