W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-31,0,0,2.25,0,0,4.0,4,1,1,0,3,3,1.75
2018-04-05,0,0,2.25,0,0,0.0,1,0,0,0,1,0,2.25
2018-04-08,0,0,2.25,0,0,4.0,2,1,1,0,3,3,1.75
2018-04-15,0,1,2.84,1,0,4.2,3,5,2,0,2,2,1.5
2018-04-20,0,0,3.21,0,0,1.1,1,1,1,1,0,2,1.43
2018-04-22,0,0,4.11,0,0,1.1,1,2,2,0,1,0,1.43
2018-04-28,1,0,4.19,0,0,4.0,3,2,2,1,0,6,1.29
2018-05-04,1,0,3.33,0,0,5.0,1,0,0,0,0,4,1.07
2018-05-09,0,1,4.3,1,0,5.0,6,5,5,1,0,7,1.09
2018-05-14,1,0,3.93,1,0,5.0,5,1,1,1,3,4,1.17
2018-05-19,1,0,3.54,0,0,6.1,4,1,1,0,1,4,1.11
2018-05-25,0,0,3.21,0,0,7.0,7,1,1,1,0,8,1.09
2018-05-31,0,0,3.38,0,0,5.2,5,3,3,2,3,9,1.13
2018-06-06,0,0,3.68,0,0,5.1,10,5,4,0,2,3,1.23
2018-06-11,1,0,3.9,1,0,6.0,7,4,4,1,1,4,1.24
2018-06-16,0,1,4.21,0,0,3.2,6,4,4,2,3,4,1.3
2018-06-22,1,0,4.02,0,0,3.1,1,0,0,0,3,4,1.3
2018-06-24,1,0,3.96,0,0,1.0,0,0,0,0,1,0,1.29
2018-06-28,0,1,3.76,0,0,6.1,7,1,1,1,1,4,1.29
2018-07-03,0,0,3.84,1,0,3.0,4,2,2,0,1,3,1.3
2018-07-06,0,0,3.75,0,0,2.0,1,1,0,0,2,3,1.31
2018-07-11,1,0,3.62,0,0,3.0,1,0,0,0,0,4,1.28
2018-07-13,0,0,3.68,0,0,1.0,2,1,1,0,0,1,1.28
2018-07-15,0,0,3.61,0,0,1.2,1,0,0,0,1,2,1.28
2018-07-21,0,1,3.65,0,0,4.0,2,2,2,0,2,3,1.27
2018-07-26,1,0,3.67,0,0,4.1,6,2,2,1,2,0,1.3
2018-07-31,1,0,4.02,0,0,5.0,9,6,6,2,0,4,1.32
2018-08-05,0,0,4.24,0,0,5.1,6,5,5,2,3,6,1.34
2018-08-12,0,0,4.16,0,0,2.0,1,0,0,0,0,1,1.32
2018-08-15,1,0,4.01,0,0,4.0,2,0,0,0,0,3,1.29
2018-08-20,1,0,3.84,0,0,5.1,2,0,0,0,1,6,1.26
2018-08-25,0,0,3.75,1,0,5.0,5,1,1,0,1,2,1.26
2018-09-02,1,0,3.68,0,0,5.0,2,1,1,0,1,3,1.23
