W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2019-07-03,0,0,3.6,5.0,5,2,2,0,4,1.0
2019-07-21,0,0,2.25,7.0,3,1,0,1,1,0.75
2019-07-27,0,1,3.86,4.1,8,4,0,1,9,1.1
2019-08-02,0,1,4.5,5.2,10,4,1,0,4,1.27
2019-08-07,0,1,5.13,4.1,9,4,1,1,6,1.44
2019-08-11,0,0,6.49,0.0,4,4,0,0,0,1.59
2019-08-15,0,0,6.59,1.0,2,1,0,1,0,1.65
2019-08-21,0,0,6.03,4.0,3,1,1,1,3,1.56
2019-09-06,0,0,5.5,3.0,1,0,0,0,5,1.46
2019-09-10,0,0,5.4,4.0,2,2,2,0,4,1.36
2019-09-16,1,0,4.87,6.0,4,1,1,0,3,1.26
2019-09-21,0,1,4.99,4.1,10,3,1,0,4,1.36
2019-09-28,0,0,4.86,5.0,7,2,0,2,4,1.4
2020-07-25,0,0,5.4,1.2,2,1,1,0,1,1.2
2020-07-28,1,0,2.45,2.0,2,0,0,0,2,1.09
2020-07-30,0,0,2.25,0.1,0,0,0,0,0,1.0
2020-08-02,0,0,1.17,3.2,0,0,0,1,10,0.65
2020-08-11,0,1,4.76,3.2,4,5,2,3,2,1.06
2020-08-16,0,0,4.61,2.1,3,1,1,0,1,1.1
2020-08-20,0,0,4.86,3.0,5,2,1,0,3,1.2
2020-08-24,0,0,4.87,3.2,3,2,1,1,3,1.18
2020-08-30,1,0,4.13,3.2,2,0,0,0,3,1.08
2020-09-04,0,0,3.86,4.0,7,1,0,0,4,1.18
2020-09-10,0,0,4.25,1.2,3,2,1,2,2,1.28
2020-09-13,0,0,3.98,2.0,3,0,0,0,2,1.29
2020-09-18,0,1,4.01,2.0,3,1,0,2,1,1.37
2020-09-24,0,1,3.96,2.2,2,1,1,0,0,1.32
2021-04-03,0,0,13.5,0.2,2,1,0,0,1,3.0
2021-04-04,0,0,10.8,1.0,1,1,1,0,1,1.8
2021-04-10,0,0,12.27,2.0,2,3,2,1,2,1.64
2021-04-15,0,0,8.53,2.2,4,1,0,2,2,1.89
2021-04-23,0,0,6.23,2.1,0,0,0,1,1,1.5
2021-04-29,0,0,5.59,1.0,1,0,0,0,3,1.45
2021-04-30,0,0,4.97,3.0,4,1,1,0,3,1.42
2021-05-04,0,0,4.91,2.0,2,1,0,0,2,1.36
2021-05-06,0,0,5.4,2.0,4,2,0,0,2,1.44
2021-05-13,0,0,5.29,0.1,2,0,0,0,0,1.53
2021-05-15,0,0,4.74,2.0,0,0,0,1,2,1.42
2021-05-22,0,0,4.5,1.0,1,0,0,0,0,1.4
2021-05-25,0,0,4.35,0.2,0,0,0,0,0,1.35
2021-05-31,0,0,4.15,1.0,1,0,0,0,2,1.34
2021-06-01,0,0,4.37,1.0,1,1,1,0,3,1.32
2021-06-04,0,0,4.56,1.0,2,1,1,0,0,1.35
2021-06-10,0,0,4.44,2.2,3,1,1,1,2,1.37
2021-06-13,0,1,4.71,2.1,4,2,0,0,3,1.4
2021-06-17,0,0,4.55,1.0,1,0,0,0,0,1.38
2021-06-19,0,0,4.65,1.1,1,1,0,0,1,1.35
2021-06-24,0,0,5.01,1.1,5,2,0,0,2,1.45
2021-06-28,0,0,4.86,1.0,1,0,0,0,0,1.44
2021-07-02,0,0,4.67,1.1,0,0,0,0,0,1.38
2021-07-04,1,0,4.38,2.1,1,0,0,1,3,1.35
2021-07-09,0,0,4.15,2.0,0,0,0,0,1,1.28
2021-07-11,0,0,4.31,0.2,1,1,0,3,0,1.36
2021-07-17,0,0,4.4,3.1,4,2,1,0,1,1.35
2021-07-22,0,0,4.24,3.2,3,1,0,1,4,1.33
2021-07-27,0,0,4.8,4.0,6,5,2,1,2,1.36
2021-08-01,0,0,4.77,4.0,4,2,0,2,2,1.37
2021-08-07,1,0,4.35,5.1,4,0,0,0,4,1.32
2021-08-13,0,1,4.57,5.0,6,4,1,0,4,1.31
2021-08-20,0,0,4.25,7.0,4,1,1,2,6,1.26
2021-08-28,0,0,4.34,2.2,3,2,1,1,2,1.27
2021-09-03,0,0,4.25,3.2,2,1,1,2,5,1.26
2021-09-07,0,0,4.2,1.0,0,0,0,0,1,1.25
2021-09-10,0,0,4.09,4.1,5,1,0,2,4,1.27
2021-09-16,0,1,4.13,5.2,5,3,1,2,4,1.26
2021-09-21,0,0,4.1,5.0,8,2,0,2,2,1.3
2021-09-28,0,1,3.95,6.0,4,1,0,1,6,1.28
2021-10-03,0,0,3.81,6.0,4,1,1,2,4,1.26
