W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-04-03,0,1,6.75,5.1,5,4,2,2,6,1.31
2018-04-08,0,1,5.56,6.0,7,3,2,2,5,1.41
2018-04-13,0,0,4.5,4.2,4,1,0,3,4,1.44
2018-04-18,0,1,5.85,4.0,6,5,1,2,2,1.55
2018-04-24,1,0,4.33,7.0,3,0,0,2,8,1.33
2018-04-30,0,1,4.24,7.0,6,3,0,1,5,1.26
2018-05-06,1,0,3.95,7.0,4,2,0,1,8,1.17
2018-05-12,1,0,3.42,6.1,4,0,0,4,6,1.18
2018-05-18,1,0,3.17,6.2,5,1,1,1,5,1.15
2018-05-23,0,1,3.28,6.1,6,3,0,3,3,1.18
2018-05-29,1,0,3.43,5.1,8,3,2,0,3,1.2
2018-06-05,1,0,3.48,6.2,9,3,1,1,7,1.23
2018-06-10,0,1,3.68,6.0,4,4,1,4,8,1.24
2018-06-16,0,0,3.59,7.0,8,2,0,1,3,1.24
2018-06-21,1,0,3.55,6.0,5,2,1,4,4,1.26
2018-06-27,0,0,3.29,7.0,4,0,0,1,4,1.22
2018-07-02,1,0,3.25,7.0,3,2,1,1,3,1.18
2018-07-07,0,0,3.18,5.0,5,1,1,4,4,1.21
2018-07-12,0,0,3.11,5.1,6,1,0,1,4,1.21
2018-07-21,0,0,3.28,5.0,5,4,0,3,3,1.23
2018-07-27,1,0,3.13,6.0,5,0,0,3,5,1.23
2018-08-01,0,1,3.2,5.1,9,3,0,3,5,1.27
2018-08-06,1,0,3.04,7.0,2,0,0,3,5,1.24
2018-08-11,0,0,3.02,7.0,6,2,1,2,10,1.24
2018-08-17,1,0,2.96,6.0,3,1,0,4,9,1.24
2018-08-23,0,0,2.96,6.1,7,2,1,1,7,1.24
2018-08-28,1,0,2.9,6.0,5,1,0,2,6,1.24
2018-09-02,1,0,2.96,6.0,7,3,0,2,3,1.24
2018-09-08,1,0,2.91,6.0,4,1,1,2,8,1.24
2018-09-13,1,0,2.96,6.1,4,3,1,1,6,1.22
2018-09-18,0,0,2.95,6.2,5,2,0,4,4,1.23
2018-09-23,1,0,2.84,7.0,7,0,0,1,6,1.22
2018-09-28,1,0,2.85,6.0,11,2,0,1,4,1.25
2019-03-28,1,0,1.29,7.0,2,1,1,1,5,0.43
2019-04-02,0,1,2.31,4.2,3,2,0,4,10,0.86
2019-04-08,0,1,5.4,5.0,7,7,1,4,3,1.26
2019-04-13,0,1,5.4,5.0,9,3,1,1,5,1.43
2019-04-18,1,0,4.23,6.0,2,0,0,0,7,1.19
2019-04-29,0,1,4.81,6.0,6,5,2,2,3,1.22
2019-05-04,0,1,5.9,6.0,9,8,3,2,1,1.31
2019-05-09,0,0,5.84,5.0,4,3,1,4,3,1.34
2019-05-14,0,0,5.68,6.0,5,3,3,3,7,1.34
2019-05-19,0,0,6.02,1.2,4,3,0,3,2,1.43
2019-05-25,0,1,6.71,4.0,10,7,2,1,2,1.53
2019-05-30,0,0,7.13,3.0,7,5,2,0,1,1.57
2019-07-13,0,0,7.39,4.0,9,5,0,0,3,1.61
2019-07-19,0,1,7.62,4.0,6,5,1,3,6,1.65
2019-07-24,0,1,7.0,6.0,4,0,0,1,4,1.58
2019-07-30,0,1,7.48,3.2,7,7,3,3,0,1.64
2019-08-04,1,0,7.24,5.0,5,2,2,1,5,1.61
2019-08-09,0,1,7.06,6.0,8,3,0,2,3,1.61
2019-08-14,0,0,7.09,6.0,8,5,2,1,6,1.61
2019-08-20,0,1,6.98,5.1,5,3,1,2,2,1.59
2019-09-21,0,0,6.84,2.0,3,0,0,0,1,1.59
2019-09-26,0,0,6.73,3.0,3,1,0,1,0,1.58
2020-07-26,1,0,3.0,6.0,4,2,1,3,5,1.17
2020-08-01,1,0,1.5,6.0,2,0,0,1,4,0.83
2020-08-06,0,0,2.41,6.2,8,3,1,2,2,1.07
2020-08-11,0,0,2.45,7.0,7,2,2,1,2,1.09
2020-08-17,0,1,2.56,6.0,7,2,0,0,5,1.11
2020-08-22,0,0,2.87,6.0,4,3,1,3,6,1.12
2020-08-28,0,0,3.43,4.1,11,4,0,0,2,1.26
2020-09-02,0,0,4.09,2.0,8,4,1,1,2,1.41
2020-09-07,0,0,3.6,6.0,3,0,0,3,6,1.36
2020-09-12,0,0,3.54,6.0,4,2,0,2,4,1.32
2020-09-17,0,1,3.75,6.1,6,4,1,2,5,1.32
2020-09-22,0,0,3.69,6.0,5,2,1,3,1,1.32
2020-09-27,0,1,4.33,2.1,8,6,1,2,2,1.42
2021-05-25,0,0,2.25,4.0,4,1,0,3,5,1.75
2021-05-30,0,0,4.5,4.0,5,3,0,4,1,2.0
2021-06-05,0,1,6.23,5.0,10,5,2,1,1,2.08
2021-06-11,0,1,9.0,4.0,8,8,5,1,2,2.12
2021-06-16,0,0,9.58,3.2,9,5,2,2,3,2.27
2021-06-22,0,0,7.76,6.0,5,1,0,1,7,1.99
2021-06-28,1,0,6.54,5.0,3,0,0,1,7,1.8
2021-07-03,0,0,5.5,6.0,3,0,0,3,3,1.67
2021-07-09,0,1,5.48,5.0,6,3,0,2,3,1.66
2021-07-17,0,1,5.36,6.0,6,3,1,0,4,1.58
2021-07-24,0,1,4.85,7.0,5,1,1,0,6,1.47
2021-07-29,0,1,4.52,6.0,8,1,0,1,4,1.48
2021-08-03,1,0,4.46,5.0,4,2,1,0,5,1.43
2021-08-08,1,0,4.65,5.0,7,4,0,1,6,1.44
2021-08-14,1,0,4.4,6.0,5,1,0,2,6,1.42
2021-08-21,0,0,4.25,7.0,6,2,1,1,10,1.38
