W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-04-05,0,1,7.36,3.2,4,3,0,4,3,2.18
2018-04-11,0,1,5.06,7.0,8,3,2,0,4,1.5
2018-04-17,1,0,3.45,5.0,4,0,0,4,5,1.53
2018-05-13,0,1,4.0,2.1,3,2,0,6,3,1.83
2018-09-10,0,0,4.7,5.0,7,4,2,0,3,1.74
2018-09-16,1,0,3.72,6.0,2,0,0,3,9,1.55
2018-09-22,0,0,4.08,6.1,8,4,0,0,6,1.5
2018-09-28,0,1,4.46,5.0,5,4,1,1,7,1.46
2019-04-01,0,0,9.0,4.0,4,4,0,4,3,2.0
2019-04-07,1,0,4.5,6.0,5,1,0,0,9,1.3
2019-04-13,0,1,3.94,6.0,3,2,2,2,4,1.13
2019-04-19,0,1,4.74,3.0,8,3,0,3,3,1.53
2019-04-24,1,0,3.96,6.0,4,1,1,1,3,1.36
2019-04-30,1,0,3.73,6.1,6,2,2,2,5,1.34
2019-05-05,0,1,4.71,5.0,5,6,1,2,2,1.35
2019-05-10,0,0,4.15,7.0,5,1,1,0,8,1.25
2019-05-16,0,1,4.75,4.0,5,5,0,5,2,1.35
2019-05-22,1,0,4.82,5.0,6,3,1,4,2,1.41
2019-05-28,0,1,4.94,6.0,8,4,1,0,10,1.41
2019-06-02,1,0,4.34,8.0,2,0,0,7,8,1.37
2019-06-09,0,1,4.46,4.1,7,3,0,1,2,1.4
2019-06-20,0,0,4.5,5.1,6,3,0,1,6,1.39
2019-06-26,0,1,4.35,6.2,7,2,2,1,9,1.38
2019-07-03,0,0,4.31,5.0,4,2,1,3,6,1.38
2019-07-14,1,0,3.99,7.0,4,0,0,1,7,1.33
2019-07-19,0,0,4.5,3.1,9,7,1,0,4,1.38
2019-07-24,1,0,4.63,5.0,5,4,0,4,5,1.4
2019-07-30,0,0,4.47,5.2,5,1,0,3,5,1.4
2019-08-04,0,1,4.5,5.1,6,3,1,3,7,1.41
2019-08-10,1,0,4.35,6.0,6,1,1,2,8,1.41
2019-08-16,1,0,4.33,6.2,7,3,1,1,6,1.4
2019-08-21,0,1,4.51,5.0,8,5,1,4,2,1.44
2019-08-26,0,0,4.52,3.2,6,2,0,3,4,1.46
2019-09-02,1,0,4.3,7.0,4,0,0,0,1,1.42
2019-09-07,1,0,4.16,7.0,6,1,0,1,3,1.4
2019-09-13,1,0,4.0,6.0,2,0,0,3,7,1.38
2019-09-18,1,0,3.83,7.0,8,0,0,1,3,1.37
2019-09-23,1,0,3.98,5.0,8,5,1,2,6,1.39
2019-09-28,0,1,4.19,4.1,12,6,4,0,3,1.43
2020-07-25,1,0,1.5,6.0,3,1,0,1,5,0.67
2020-08-15,1,0,1.64,5.0,2,1,0,3,3,0.82
2020-08-20,0,0,2.0,7.0,6,2,1,0,4,0.83
2020-08-25,0,0,2.88,7.0,7,4,1,2,4,0.96
2020-08-30,1,0,2.65,9.0,4,2,1,2,9,0.88
2020-09-05,1,0,2.68,6.1,6,2,2,1,6,0.92
2020-09-11,0,1,2.91,6.0,8,3,1,2,4,1.01
2020-09-16,1,0,2.87,7.0,4,2,1,1,9,0.98
2020-09-21,0,1,3.05,5.2,6,3,0,2,7,1.02
2020-09-26,0,1,3.15,6.2,8,3,2,1,3,1.05
2021-04-03,0,1,20.25,2.2,7,6,1,1,1,3.0
2021-04-08,0,0,8.22,5.0,5,1,0,2,6,1.96
2021-04-14,0,1,7.11,5.0,7,3,1,2,7,1.89
2021-04-20,0,0,5.03,7.0,5,1,1,1,10,1.53
2021-04-26,0,1,4.08,9.0,6,2,2,0,8,1.26
2021-05-03,1,0,4.72,5.2,7,5,1,3,5,1.34
2021-05-09,1,0,3.8,8.1,3,0,0,3,5,1.22
2021-05-15,0,1,4.63,4.0,8,6,3,3,2,1.35
2021-05-23,0,0,3.95,8.0,1,0,0,1,7,1.19
2021-05-29,1,0,4.22,5.0,5,4,1,3,6,1.22
2021-06-03,0,1,4.19,7.0,8,3,1,0,4,1.22
2021-06-09,1,0,4.03,7.0,3,2,0,0,6,1.14
2021-06-14,0,0,3.95,6.0,4,2,0,3,6,1.14
2021-06-20,1,0,3.74,7.0,3,1,0,3,11,1.12
2021-06-26,1,0,3.59,6.0,6,1,1,1,8,1.12
2021-07-01,0,0,3.49,8.0,6,2,1,1,4,1.1
2021-07-06,1,0,3.58,5.0,7,3,0,4,3,1.15
2021-07-16,0,1,3.71,6.0,5,4,2,1,7,1.15
2021-07-21,0,0,3.56,7.0,6,1,0,0,5,1.13
2021-07-27,1,0,3.51,7.0,4,2,1,2,8,1.11
2021-08-01,1,0,3.53,7.0,6,3,1,1,5,1.11
2021-08-06,1,0,3.48,7.0,7,2,0,2,6,1.12
2021-08-11,1,0,3.27,9.0,2,0,0,0,7,1.06
2021-08-17,0,1,3.26,6.0,9,2,0,2,4,1.09
2021-08-22,1,0,3.1,8.0,2,0,0,0,9,1.05
2021-08-28,1,0,2.97,7.0,3,0,0,1,5,1.03
2021-09-03,1,0,2.91,6.1,4,1,0,3,4,1.03
2021-09-08,1,0,2.98,8.1,7,4,1,0,4,1.03
2021-09-13,1,0,2.88,6.0,4,0,0,3,4,1.03
2021-09-18,0,0,2.89,6.0,7,2,0,0,2,1.03
2021-09-23,0,0,3.05,4.0,4,5,2,2,1,1.04
2021-09-28,1,0,3.05,6.0,7,2,1,2,4,1.06
