W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-29,0,0,0.0,1,0,7.0,5,0,0,0,1,7,0.86
2018-04-04,0,0,0.69,1,0,6.0,5,2,1,0,2,8,1.0
2018-04-09,0,1,1.35,1,0,7.0,4,2,2,1,2,10,0.95
2018-04-15,0,1,1.4,1,0,5.2,7,3,1,0,2,6,1.09
2018-04-20,1,0,1.42,1,0,6.0,5,1,1,0,2,9,1.11
2018-04-26,0,1,2.97,1,0,4.2,11,8,7,2,1,4,1.29
2018-05-02,0,1,3.76,1,0,4.1,7,7,5,3,1,4,1.35
2018-05-08,0,1,5.31,1,0,0.0,5,7,7,4,2,0,1.52
2018-05-13,1,0,4.53,1,0,7.0,2,0,0,0,4,7,1.43
2018-05-19,0,1,4.7,1,0,6.0,5,4,4,3,2,8,1.4
2018-05-24,1,0,4.45,1,0,9.0,2,3,3,1,1,14,1.24
2018-05-29,0,1,4.46,1,0,6.0,11,3,3,2,0,6,1.3
2018-06-06,1,0,4.04,1,0,7.0,3,0,0,0,3,5,1.26
2018-06-11,0,0,3.66,1,0,8.0,3,0,0,0,2,7,1.2
2018-06-17,1,0,3.81,1,0,6.0,5,4,4,2,2,5,1.19
2018-06-23,1,0,3.75,1,0,6.1,7,2,2,0,2,8,1.21
2018-07-06,0,1,4.08,1,0,3.1,9,6,5,1,1,2,1.27
2018-07-11,0,1,4.35,1,0,4.0,5,5,5,1,4,3,1.31
2018-07-20,0,0,4.57,1,0,5.0,5,5,5,3,1,3,1.3
2018-07-29,1,0,4.53,1,0,7.0,4,3,3,3,0,7,1.26
2018-08-04,0,1,4.38,1,0,6.0,7,2,1,1,2,6,1.27
2018-08-10,0,0,4.7,1,0,5.0,8,8,7,2,4,3,1.31
2018-08-15,0,1,4.99,1,0,5.1,11,7,7,1,0,5,1.34
2018-08-21,0,1,5.31,1,0,4.0,10,7,7,3,0,3,1.38
2018-08-26,0,1,5.37,1,0,5.0,6,4,4,1,2,7,1.39
2018-09-01,0,0,5.36,1,0,5.1,8,3,3,1,1,8,1.4
2018-09-07,0,1,5.58,1,0,4.0,4,6,6,2,5,3,1.42
2018-09-13,1,0,5.48,1,0,6.0,6,2,2,1,0,8,1.4
2018-09-18,0,1,5.37,1,0,6.2,7,5,2,0,1,6,1.4
2018-09-24,0,1,5.49,1,0,3.0,5,4,4,1,3,5,1.42
2018-09-29,0,0,5.45,1,0,6.0,6,3,3,2,1,7,1.41
2019-03-31,0,0,7.36,1,0,3.2,2,3,3,0,5,7,1.91
2019-04-06,0,0,7.36,1,0,3.2,6,3,3,2,2,2,2.05
2019-04-11,0,1,8.76,1,0,5.0,7,6,6,4,0,8,1.78
2019-04-16,0,1,7.79,1,0,5.0,3,3,3,1,2,5,1.56
2019-04-21,0,1,6.56,1,0,6.0,7,4,2,0,1,4,1.5
2019-04-28,0,1,6.67,1,0,5.0,5,4,4,2,3,8,1.52
2019-05-04,1,0,5.3,1,0,7.1,3,0,0,0,1,4,1.32
2019-05-11,0,1,5.31,1,0,5.0,4,3,3,2,2,2,1.3
2019-05-17,1,0,4.66,1,0,5.2,3,1,0,0,3,7,1.27
2019-05-23,0,0,4.67,1,0,5.2,5,3,3,1,2,5,1.27
2019-05-28,0,1,4.58,1,0,7.0,7,3,3,1,0,8,1.24
2019-06-04,1,0,4.64,1,0,5.0,6,3,3,1,2,4,1.27
2019-06-09,0,1,4.5,1,0,6.0,4,3,2,1,1,6,1.23
2019-06-15,0,1,4.44,1,0,5.0,8,3,2,0,2,8,1.28
2019-06-20,0,1,4.59,1,0,5.1,7,4,4,2,1,8,1.29
2019-06-26,0,1,4.91,1,0,4.0,6,5,5,2,3,4,1.34
2019-07-05,1,0,4.65,1,0,6.2,3,1,1,1,2,6,1.3
2019-07-12,0,1,5.28,1,0,1.0,8,7,7,1,0,1,1.37
2019-07-23,1,0,5.14,1,0,6.0,4,2,2,0,3,5,1.36
2019-07-28,0,0,5.24,1,0,5.0,7,4,4,2,2,3,1.38
2019-08-03,0,0,5.15,1,0,5.1,5,2,2,1,1,7,1.37
2019-08-09,0,1,5.04,1,0,6.0,5,2,2,0,1,6,1.35
2019-08-14,0,1,5.25,1,0,5.2,5,6,6,1,2,4,1.34
2019-08-20,0,0,5.03,1,0,7.0,5,1,1,0,2,7,1.32
2019-08-25,1,0,4.98,1,0,5.0,8,3,2,0,2,2,1.35
2019-08-31,0,0,4.96,1,0,6.0,6,4,3,1,3,7,1.36
2019-09-06,0,0,5.06,1,0,6.0,8,5,5,2,1,4,1.36
2019-09-12,0,1,4.99,1,0,5.2,6,4,2,0,2,6,1.36
2019-09-18,0,0,4.89,1,0,5.0,5,1,1,0,5,8,1.38
2019-09-24,1,0,4.79,1,0,7.0,3,2,2,1,2,6,1.35
2020-07-25,1,0,1.35,1,0,6.2,3,1,1,0,0,7,0.45
2020-07-30,0,1,2.84,1,0,6.0,4,3,3,1,2,8,0.71
2020-08-06,1,0,2.08,1,0,9.0,4,1,1,1,0,10,0.6
2020-08-11,1,0,1.57,1,0,7.0,4,0,0,0,1,10,0.63
2020-08-18,0,1,2.48,1,0,4.0,4,4,4,2,4,3,0.8
2020-08-23,0,0,2.58,1,0,5.2,7,4,2,0,1,6,0.89
2020-08-29,1,0,2.47,1,0,5.1,4,1,1,0,3,3,0.94
2020-09-04,0,0,2.49,1,0,7.0,6,2,2,0,1,8,0.95
2020-09-10,1,0,2.48,1,0,7.1,4,2,2,0,1,12,0.91
2020-09-16,0,1,3.12,1,0,2.2,6,6,5,0,2,2,1.01
2020-09-21,1,0,3.29,1,0,5.0,5,3,3,1,2,3,1.04
2021-04-01,0,0,4.5,1,0,6.0,6,3,3,1,1,6,1.17
2021-04-06,0,0,3.75,1,0,6.0,4,2,2,2,2,10,1.08
2021-04-13,0,1,3.32,1,0,7.0,5,3,2,0,2,6,1.05
2021-04-19,0,1,4.5,1,0,5.0,7,5,5,1,2,6,1.21
2021-04-25,0,0,4.2,1,0,6.0,3,2,2,1,1,6,1.1
2021-05-02,0,1,4.0,1,0,6.0,5,2,2,0,1,6,1.08
2021-05-08,0,1,5.03,1,0,3.1,5,6,6,0,1,3,1.14
2021-05-15,0,1,6.02,1,0,4.0,8,7,7,2,2,3,1.27
2021-05-23,0,0,6.5,1,0,2.1,5,4,4,2,1,2,1.34
2021-05-31,0,1,6.49,1,0,5.2,5,4,4,3,2,5,1.32
2021-06-07,1,0,6.16,1,0,5.2,6,2,2,1,0,2,1.3
2021-06-14,0,1,6.98,1,0,2.1,5,7,7,1,2,3,1.37
2021-06-20,0,0,6.68,1,0,4.0,4,2,1,0,3,2,1.39
2021-06-28,0,0,6.78,1,0,1.2,4,2,2,1,0,0,1.42
2021-06-30,0,0,6.58,0,0,2.0,0,0,0,0,1,3,1.39
2021-07-05,0,0,6.68,0,0,1.2,1,3,2,1,2,2,1.4
2021-07-16,0,0,6.78,0,0,0.1,3,1,1,1,0,1,1.43
2021-07-20,0,0,6.69,0,0,1.0,0,0,0,0,0,2,1.41
2021-07-29,0,1,6.66,1,0,4.1,2,3,3,0,4,2,1.41
2021-08-05,1,0,6.14,1,0,6.1,3,0,0,0,2,6,1.36
2021-08-11,0,1,6.17,1,0,4.0,4,3,3,2,0,2,1.35
2021-08-17,0,0,6.04,1,0,4.2,3,2,2,0,2,3,1.33
2021-08-24,0,0,6.06,1,0,1.1,1,1,1,1,3,3,1.36
