A.J. Minter,Aaron Bummer,Aaron Civale,Aaron Loup,Aaron Nola,Adam Cimber,Adam Conley,Adam Morgan,Adam Ottavino,Adam Wainwright,Adbert Alzolay,Adrian Houser,Adrian Sampson,Alec Mills,Alek Manoah,Alex Cobb,Alex Colome,Alex Wood,Amir Garrett,Andrew Chafin,Andrew Kittredge,Andrew Miller,Anthony Banda,Anthony Bass,Anthony Bender,Anthony DeSclafani,Antonio Senzatela,Archie Bradley,Aroldis Chapman,Austin Adams,Austin Gomber,Austin Voth,Bailey Ober,Blake Parker,Blake Snell,Blake Treinen,Brad Boxberger,Brad Hand,Brad Keller,Brad Wieck,Brady Singer,Brandon Woodruff,Brent Suter,Brett Anderson,Brett Martin,Bruce Zimmermann,Brusdar Graterol,Bryan Garcia,Bryan Shaw,Bryse Wilson,Cal Quantrill,Caleb Smith,Caleb Thielbar,Cam Bedrosian,Carlos Carrasco,Carlos Estevez,Carlos Martinez,Carlos Rodon,Casey Mize,Casey Sadler,Chad Green,Chad Kuhl,Charlie Morton,Chase De Jong,Chasen Shreve,Chris Archer,Chris Bassitt,Chris Flexen,Chris Martin,Chris Paddack,Chris Sale,Chris Stratton,Clay Holmes,Clayton Kershaw,Codi Heuer,Cody Poteet,Cole Irvin,Cole Sulser,Collin McHugh,Conner Greene,Corbin Burnes,Corey Kluber,Corey Knebel,Corey Oswalt,Cory Abbott,Craig Kimbrel,Craig Stammen,Cristian Javier,Dallas Keuchel,Dane Dunning,Daniel Bard,Daniel Hudson,Daniel Lynch,Daniel Norris,Danny Duffy,Darren O'Day,Darwinzon Hernandez,Daulton Jefferies,David Bednar,David Peterson,David Phelps,David Price,David Robertson,Dennis Santana,Derek Holland,Devin Williams,Diego Castillo,Dillon Peters,Dillon Tate,Dinelson Lamet,Domingo Acevedo,Domingo German,Dominic Leone,Drew Hutchison,Drew Pomeranz,Drew Rasmussen,Drew Smyly,Drew Steckenrider,Dustin May,Dylan Bundy,Dylan Cease,Dylan Floro,Edgar Santana,Eduardo Rodriguez,Edward Cabrera,Edwin Diaz,Elieser Hernandez,Emilio Pagan,Emmanuel Clase,Enyel De Los Santos,Eric Lauer,Erick Fedde,Erik Swanson,Ervin Santana,Evan Marshall,Fernando Abad,Framber Valdez,Frankie Montas,Freddy Peralta,Garrett Crochet,Garrett Richards,Garrett Whitlock,Genesis Cabrera,German Marquez,Gerrit Cole,Giovanny Gallegos,Grant Dayton,Greg Holland,Gregory Soto,Hansel Robles,Heath Hembree,Hector Neris,Hector Santiago,Hirokazu Sawamura,Huascar Ynoa,Hunter Strickland,Ian Anderson,Ian Kennedy,Ian Krol,J.A. Happ,J.B. Wendelken,J.P. Feyereisen,JT Brubaker,Jack Flaherty,Jackson Kowar,Jacob Barnes,Jacob Webb,Jacob deGrom,Jaime Barria,Jake Diekman,Jake McGee,Jake Odorizzi,James Kaprielian,James Karinchak,Jameson Taillon,Jandel Gustave,Jarlin Garcia,Jay Jackson,Jeff Hoffman,Jeffrey Springs,Jesse Chavez,Jesus Luzardo,Jeurys Familia,Jharel Cotton,Jhoulys Chacin,Jimmie Sherfy,Jimmy Nelson,Joakim Soria,Joe Barlow,Joe Jimenez,Joe Kelly,Joe Musgrove,Joe Ross,Joe Ryan,Joe Smith,Joely Rodriguez,Joey Lucchesi,John Curtiss,John Gant,John Means,Johnny Cueto,Jon Gray,Jon Lester,Jonathan Loaisiga,Jordan Lyles,Jordan Montgomery,Jordan Romano,Jorge Alcala,Jorge Lopez,Jose Alvarado,Jose Alvarez,Jose Berrios,Jose Cisnero,Jose Ruiz,Jose Suarez,Jose Urena,Jose Urquidy,Josh Fleming,Josh Hader,Josh Staumont,Josh Taylor,Josh Tomlin,Josiah Gray,Juan Minaya,Julian Merryweather,Julio Urias,Junior Guerra,Justin Dunn,Justin Miller,Justin Wilson,Keegan Akin,Kendall Graveman,Kenley Jansen,Kenta Maeda,Keone Kela,Kevin Gausman,Kevin Ginkel,Kohl Stewart,Kolby Allard,Kris Bubic,Kyle Barraclough,Kyle Cody,Kyle Finnegan,Kyle Freeland,Kyle Gibson,Kyle Hendricks,Kyle Zimmer,Lance Lynn,Lance McCullers,Lewis Thorpe,Liam Hendriks,Logan Allen,Logan Gilbert,Logan Webb,Lou Trivino,Lucas Giolito,Lucas Luetge,Luis Castillo,Luis Cessa,Luis Garcia,Luis Gil,Luis Patino,Luke Jackson,Luke Weaver,Madison Bumgarner,Marco Gonzales,Marcus Stroman,Mark Melancon,Martin Perez,Matt Barnes,Matt Foster,Matt Harvey,Matt Manning,Matt Moore,Matt Wisler,Max Fried,Max Scherzer,Merrill Kelly,Michael Fulmer,Michael King,Michael Kopech,Michael Lorenzen,Michael Pineda,Michael Wacha,Miguel Castro,Mike Foltynewicz,Mike Mayers,Mike Minor,Miles Mikolas,Mitch Keller,Mychal Givens,Nate Pearson,Nathan Eovaldi,Nestor Cortes,Nick Margevicius,Nick Pivetta,Nick Vincent,Nick Wittgren,Noe Ramirez,Pablo Lopez,Paolo Espino,Patrick Corbin,Patrick Sandoval,Paul Blackburn,Paul Sewald,Phil Maton,Phillips Valdez,Pierce Johnson,Rafael Montero,Raisel Iglesias,Randy Dobnak,Ranger Suarez,Reid Detmers,Rex Brothers,Reynaldo Lopez,Rich Hill,Richard Bleier,Richard Rodriguez,Robbie Ray,Robert Gsellman,Robert Stephenson,Ross Detwiler,Ross Stripling,Rowan Wick,Ryan Brasier,Ryan Helsley,Ryan Pressly,Ryan Tepera,Ryan Thompson,Ryan Yarbrough,Ryne Harper,Ryne Stanek,Sam Hentges,Sandy Alcantara,Scott Alexander,Scott Barlow,Scott Kazmir,Sean Doolittle,Sean Manaea,Sean Nolin,Sergio Romo,Seth Lugo,Shane Baz,Shane Bieber,Shane McClanahan,Shelby Miller,Sonny Gray,Spencer Howard,Spencer Patton,Spencer Turnbull,Stephen Strasburg,Steve Cishek,Steven Brault,Steven Matz,Steven Okert,T.J. McFarland,Taijuan Walker,Tanner Houck,Tanner Rainey,Tanner Scott,Tarik Skubal,Taylor Hearn,Taylor Rogers,Taylor Widener,Tejay Antone,Tim Hill,Tim Mayza,Tony Santillan,Tony Watson,Travis Lakins,Trevor Bauer,Trevor Cahill,Trevor May,Trevor Richards,Trevor Rogers,Trevor Williams,Triston McKenzie,Tucker Davidson,Tyler Alexander,Tyler Anderson,Tyler Clippard,Tyler Duffey,Tyler Glasnow,Tyler Kinley,Tyler Mahle,Tyler Matzek,Tyler Rogers,Vladimir Gutierrez,Wade Davis,Wade LeBlanc,Wade Miley,Walker Buehler,Wandy Peralta,Will Smith,Wily Peralta,Yency Almonte,Yimi Garcia,Yohan Ramirez,Yu Darvish,Yusei Kikuchi,Yusmeiro Petit,Zac Gallen,Zach Davies,Zach Eflin,Zach Plesac,Zach Thompson,Zack Greinke,Zack Littell,Zack Wheeler
0.0,1.9619961211247983e-10,3.7952344267289106e-08,1.0419813900597319e-09,9.903664555110936e-10,2.554967348800119e-10,2.6116875329051936e-10,2.3150170669339332e-10,1.5724617163925814e-09,5.167375416448294e-10,5.163435556898577e-08,5.12474156444398e-08,5.152108739636674e-10,4.2278291978448124e-08,3.628133438127179e-08,1.8748603780593953e-09,1.2215017886063606e-09,2.616344918493496e-10,8.03195288057168e-11,1.53810109093655e-09,4.108662410295949e-09,2.2070584249078706e-09,1.1473011429785629e-10,6.785308981349658e-10,6.874080971108754e-09,3.957770777773817e-10,4.925817531642451e-10,1.6835339788912052e-09,2.140510990678024e-09,6.4721042969395626e-09,4.0487663555133224e-08,6.734286794873867e-09,2.567255463770124e-08,9.396241562598107e-10,1.2434487883794532e-09,1.6308443484547297e-09,1.2053239517584302e-09,2.460073700305543e-09,1.629086865406748e-10,3.755707966845989e-10,6.173033206824385e-08,3.5100145012734174e-10,1.3042977808908063e-10,2.55554133410385e-10,5.9772788940648525e-09,1.0440439068837293e-08,5.33064481444967e-10,3.061243147861603e-09,1.8119694633611516e-10,1.5230386951614605e-09,5.8153167614705126e-08,3.361924516553927e-09,4.813554888016824e-09,9.683344126543147e-10,2.0511901066555538e-09,1.357727263950892e-10,1.8413429669905668e-09,2.0540102951827066e-10,6.276694231033275e-08,6.48928244473268e-10,8.177902799388903e-11,6.838052346580525e-11,1.2831656848177886e-09,3.156377492707918e-09,1.3339596094397166e-10,2.2327858451021143e-09,1.843437624771127e-10,5.807312075667426e-09,1.922982106883353e-09,3.227090750179684e-08,2.4253782315852845e-09,1.7580288336205285e-09,1.688323925108648e-10,2.1335725408633266e-09,1.8549128899536527e-10,4.477024306837052e-10,1.100116543417684e-07,7.62065677228918e-09,1.4714474083632467e-10,4.174343093410471e-10,1.0250441340176053e-07,1.7574578459189638e-09,2.0554579149845154e-09,8.197882372940057e-10,4.5059955766646453e-10,2.404714982695566e-09,8.093520298402268e-10,2.792508035920349e-08,1.6562183846602352e-09,4.878599868529676e-08,3.6442149298210325e-10,2.1625030655059163e-09,1.2793778703112935e-08,1.9102315285124405e-09,2.1462187582699244e-09,1.9106223270171085e-09,2.586740932564169e-09,7.293700088339961e-10,6.872365676535708e-09,1.042046049448686e-08,1.876010791157512e-09,2.3425934525533876e-09,5.072794406757453e-10,6.026450449780896e-10,6.938584151683358e-10,4.877392156821259e-09,1.0378864434557045e-10,1.1843104275044425e-10,7.648462085896313e-09,1.2557279660541099e-09,8.935749917782232e-10,2.233812013141545e-08,3.1560716262646338e-09,4.1383196869304584e-10,2.2330035598372433e-09,1.672963989562959e-10,1.3432979173444437e-09,1.901578672303117e-09,1.9875745493891372e-10,1.3890886219058984e-09,1.134764113785991e-07,8.001509455013434e-10,1.3419383382284877e-09,6.247793393754364e-10,3.79235753911189e-10,1.5329609803771405e-09,4.644229778527631e-09,6.178690892255645e-11,8.574411070050303e-09,1.1594447624219129e-09,3.9147992847432533e-08,6.862272772245603e-08,5.634007704813371e-10,1.252928871764425e-10,1.1297839330737247e-09,4.641491635481998e-10,4.050811974742885e-08,6.639511718198321e-09,8.499640991033175e-09,5.31396071590251e-09,1.0800709215885718e-09,1.2042943642320836e-08,1.038391961305507e-08,5.037272821084571e-10,1.976039554207887e-09,1.320434561691286e-08,9.602045825118921e-10,1.0638295799836328e-09,9.057991579020097e-09,1.1916558850799674e-09,1.323641085626548e-09,9.895571029261419e-10,1.7618706493749414e-10,1.0087397583902202e-10,2.188508796407973e-08,1.031130181239348e-09,4.838405120999312e-08,1.3704190005014993e-09,1.6046275419512313e-10,1.8606096663376093e-09,3.2612323952463385e-10,2.351112637910546e-10,5.3242190212188234e-08,7.277100033675765e-10,2.6188231583290644e-09,4.382068041763887e-10,9.83071513083189e-10,2.3039231633603663e-09,5.9717195632913445e-09,9.144571766483978e-10,3.307080165271259e-10,1.3888884486945585e-09,4.546562482055094e-08,7.069333674003531e-09,8.922159677737795e-10,3.3698877022203533e-10,1.082337663937949e-09,9.332756789603991e-11,1.4568513950763418e-08,3.2435979457901e-09,4.0017011926352097e-10,2.5660770175406356e-09,1.9515972171646467e-09,3.356770417184407e-10,6.814688813250314e-10,9.065594941404242e-10,5.304162664643286e-10,1.6084626963674964e-09,2.1164281438501575e-10,1.793095671942524e-10,2.024621581497854e-09,2.466615800500449e-11,1.6325528706673254e-09,1.4221090971489048e-10,2.1362834834448563e-09,1.74210446068912e-09,9.247009824520092e-10,7.966168835693566e-10,8.962462993977738e-10,5.854333040566928e-08,1.9737432799260546e-09,3.625894029468668e-10,3.296215522752277e-10,7.648203292909272e-09,5.859015494991127e-10,1.9276421570069147e-09,8.655733463314164e-09,5.4696044360369456e-09,5.788798118633309e-08,1.0050910104197897e-09,3.7862635249297227e-10,1.2479949296206883e-09,8.315718114104698e-10,7.032681548224673e-09,2.3778763069692843e-08,3.757490985023537e-10,2.2999386506405983e-08,3.006575621800067e-08,1.5626596683304683e-09,7.037568861001375e-09,3.996170283571132e-09,9.7271690702172e-10,8.711821819495924e-09,1.2677402461136467e-09,5.815953274534991e-10,1.8454682226831665e-10,5.307138284393886e-09,3.0825378916077284e-09,5.579887663031968e-10,1.9853592103658002e-09,3.323318797932018e-08,1.1412045752834388e-09,2.2074668759586302e-09,7.055387385435097e-10,1.5085088733712837e-09,1.4824713678862622e-09,5.017124493633673e-10,7.230752663289763e-10,4.926319396858503e-08,5.485762488710577e-08,3.6401270886443626e-10,5.644489320388857e-10,9.726117133901369e-09,4.786758767139077e-10,1.9156136676912183e-09,1.2952627859164068e-09,4.145311205405733e-09,9.365982434061948e-10,5.057232410621282e-10,7.319285177942447e-10,1.8331584028530301e-09,4.977112055826183e-09,4.89533151792898e-08,6.961546161754484e-08,2.0223628327542542e-09,3.7635561334070644e-11,1.0239142089751851e-08,6.930023221940473e-11,5.798276303536909e-10,3.2489877455077476e-10,5.145890380475748e-10,1.400264293405229e-08,1.5553269783197265e-10,1.2726886211567034e-10,1.7684744779700168e-09,4.6032644362981046e-10,1.6142438497013245e-09,1.0567923203197438e-09,4.0938386014488515e-10,1.1557899082248468e-09,1.9723147559602694e-09,1.6102115862892674e-08,2.081379912866055e-08,4.338636117040551e-10,7.820541991776508e-10,6.187683698755109e-11,2.3764654688562814e-09,1.3187662073477213e-10,5.228372179644225e-10,6.9053569529131664e-09,1.5416918963673254e-08,1.8913725030600403e-09,1.472332478158478e-09,1.187033804583848e-10,7.524425527094536e-11,1.5280304799247801e-09,1.1554371903699234e-09,5.394762414567822e-10,2.3225146250638318e-09,4.1874365530603086e-08,1.990558717857027e-09,2.3257828996037233e-10,1.4052579100365392e-09,2.297737855538884e-08,6.121964046812423e-10,8.069966983548227e-08,1.0012261020264646e-09,1.72885039617654e-10,1.8704915394351929e-10,2.798754994426389e-08,3.413268945262615e-08,1.7818416742088061e-09,1.9738978340733127e-08,2.4746462656821677e-09,1.3841868873321062e-08,3.191550357328765e-10,1.5147406662308072e-09,1.5649259665906357e-10,6.798301921406846e-10,1.670906413231421e-09,3.481118171499986e-09,2.64327656429586e-08,3.0595848077297205e-10,1.9104081649956584e-09,4.074514059482226e-10,4.1379011328501747e-10,1.6154377835420064e-10,1.4116396940266895e-09,4.217608484680113e-10,8.181098021253774e-10,5.784217549376081e-10,3.4831895145970293e-09,1.385763725991751e-10,8.931122508215594e-11,1.6317416307032317e-09,2.960544809305077e-09,1.7613339675648376e-09,1.425318751913096e-09,4.693360144969461e-10,1.3654933850304474e-09,5.726201735001268e-10,9.753936547340913e-10,1.730033605262804e-08,1.1460709870014796e-07,1.2755371203709842e-09,9.662936228949093e-09,7.074968388920411e-10,1.71564096262955e-09,1.751994105347876e-10,3.8021308323976655e-10,4.3104608771216135e-10,9.12725339752285e-10,6.430530552492542e-10,2.216535288646071e-08,5.5446747748710834e-08,9.738811979076445e-10,1.1474242667119938e-09,5.528736357618413e-10,2.009862498653092e-09,2.0196504468827925e-09,2.5426346583756754e-09,1.340382471681778e-09,1.2017740136371913e-09,2.4583091118302036e-10,7.313086802795965e-10,3.128973746768793e-10,1.033596319643948e-09,1.1686312029191015e-08,1.4018640692725626e-09,7.474874053059466e-09,8.580084365217289e-08,2.961807687995588e-08,1.7317228762081527e-09,1.179992215050163e-08,6.215119530139646e-10,5.0368572646064536e-09,3.2121996174083733e-09,2.766376461238451e-09,7.280591685088211e-10,3.2006919337135287e-10,2.1969104313512844e-09,4.124948160821873e-10,1.6327247331915373e-09,6.014490017136609e-10,6.079720882290474e-08,1.375901170774796e-09,4.816759857639852e-08,1.595067411486184e-10,2.981890778741558e-08,4.976506984277762e-10,1.1855998405252421e-09,3.0730784583710147e-10,5.561355820304925e-10,9.972935366420188e-09,3.2180834663719793e-09,7.368322396672511e-09,1.074949151913529e-08,3.962931727219399e-08,1.692497253458214e-10,1.8341731466975375e-09,7.984646277492402e-10,2.332845028263364e-10,8.053724354084579e-11,1.9652371952005865e-09,6.297553589718063e-10,4.887517168761235e-09,1.327728038624798e-09,2.690165867846872e-10,1.7103863880763015e-09,1.516488823405382e-09,7.467969576069322e-10,4.589241742181116e-08,8.982589116968143e-10,4.971836276013164e-10,5.532473557057216e-08,1.080161871058749e-08,2.0904944442179385e-09,6.175909117445144e-09,1.5590373436680238e-09
1.9619961211247983e-10,0.0,4.340337234065572e-08,3.962921102385053e-10,3.7833258748065646e-10,2.2479540451314506e-10,1.0376699499659026e-10,5.3246185238720045e-11,7.380884792240749e-10,1.6668366686900526e-10,5.7836524569587766e-08,5.742347397585945e-08,1.260707871431066e-09,4.813659615354737e-08,4.113839413566467e-08,9.541785139788317e-10,5.413304249302087e-10,5.988065598927506e-11,1.3858714176251397e-10,7.286041769916096e-10,5.865618102340875e-09,1.1918095399465756e-09,5.215179399442604e-10,1.5617511728294176e-09,9.083121255137883e-09,1.1627998564023301e-10,1.1460398186002863e-09,8.357129432923216e-10,1.1247148767878912e-09,8.195493728102576e-09,4.59908711114565e-08,9.060004524386045e-09,3.0126776517924725e-08,3.7888669979224687e-10,5.082861909144754e-10,7.69390440247264e-10,2.120514208669988e-09,1.3739465121176409e-09,5.146570947189844e-10,1.6482260001282611e-10,6.858103995810438e-08,9.121472466233627e-10,5.681820569591878e-10,3.875973986211534e-10,8.295278686176744e-09,1.3409987564827475e-08,1.3110561525309095e-09,4.574059353501525e-09,7.257838774421543e-11,2.638054330539319e-09,6.479642655765616e-08,4.96542862382654e-09,6.720699552431597e-09,4.0094261244405516e-10,1.0872838185349565e-09,5.553668636082421e-10,9.475020767979458e-10,4.737528147558123e-10,6.974185007280198e-08,1.2012379979609022e-09,1.4846046614280795e-10,2.0375112708137522e-10,5.438562933335334e-10,4.827427568798726e-09,1.181104103409325e-10,1.2085253908722393e-09,5.776923384104293e-11,8.095140668906708e-09,1.0084734158866127e-09,3.7375993078292424e-08,1.3484823258025358e-09,3.015161897934604e-09,3.113820312705684e-10,1.1355905105148167e-09,4.0449066318615223e-10,1.1015448553308715e-09,1.1938142907563787e-07,9.948675216975289e-09,9.62911972379743e-11,9.75816538684171e-10,1.1023546520050331e-07,8.732120582166658e-10,1.071513544559366e-09,3.4806979520851655e-10,4.3728010101773407e-10,1.329364618385398e-09,3.0450653110136727e-10,3.194621500668404e-08,8.410230289968013e-10,5.493575483406232e-08,7.730216466939055e-11,1.1521888998444751e-09,1.604415356126765e-08,9.801266465103708e-10,1.144017658383234e-09,9.789902222223645e-10,3.746796761738835e-09,3.3639635521609534e-10,8.922688810031332e-09,1.329918442039002e-08,9.389946598048482e-10,1.29283916905365e-09,1.4241041679241562e-10,4.150517707302015e-10,1.5725729607396488e-09,6.372338545723721e-09,1.1927103749087564e-10,5.352963627913709e-10,1.0244853076990523e-08,5.364240163174827e-10,3.6150282767266617e-10,2.6506901784628667e-08,4.693543886880036e-09,3.7509706451999136e-10,1.2031091678466055e-09,8.487444080884643e-11,6.152880427379159e-10,3.2198430588437077e-09,3.57891383195863e-10,6.435187938080844e-10,1.2187435904920108e-07,1.7261726492634466e-09,2.5123262359372234e-09,1.9990875621545e-10,8.86704043523423e-10,6.977149968889762e-10,6.6507738205601186e-09,3.0237234938113033e-10,1.1022395551840702e-08,2.1159080043631207e-09,4.445571810673954e-08,7.586262906755792e-08,1.370468849515305e-09,4.518591056879018e-10,4.882970694453093e-10,4.684985732694713e-10,4.5917339708267946e-08,8.934204487331954e-09,1.0654932935949546e-08,7.234307819459218e-09,4.695621669270622e-10,1.5012372678313568e-08,1.3076598359695879e-08,1.4672463244380651e-10,1.0180177811847102e-09,1.613873368278007e-08,3.947104865176243e-10,4.293597699600582e-10,1.1420886902868688e-08,4.788175411718498e-10,5.901430455423906e-10,3.4945235594108226e-10,6.782516770442726e-10,6.419409448454871e-11,2.5908636236415816e-08,4.0604553053213976e-10,5.4276722671886546e-08,6.034824862055643e-10,2.531702625319099e-10,9.54438306166594e-10,1.7684831377096089e-10,6.47705222789341e-11,5.9562864640483326e-08,2.1788038040426727e-10,3.891615030227058e-09,2.039807212028677e-10,2.0104674591792104e-09,1.2492954448717342e-09,8.233867587748023e-09,2.9988678207359953e-10,8.879463830879786e-11,6.41020347913468e-10,5.123303092879894e-08,9.016339674872142e-09,1.8790231592902273e-09,1.7419754527736586e-10,2.074812988084318e-09,1.9107992965672338e-10,1.780665936923498e-08,4.68406269327204e-09,1.0079018730735356e-09,4.05579092532804e-09,1.0033615049920286e-09,9.697949110432091e-10,1.5240907424995953e-09,3.695411754378597e-10,9.45135081309445e-11,7.814444646925267e-10,3.532877324019523e-10,9.15395537148811e-11,1.0510344816694328e-09,1.876820920898581e-10,2.9053156547220738e-09,4.108728912655124e-10,1.1380467679344974e-09,8.760447922639969e-10,1.92957427813667e-09,1.7063095381075755e-09,3.318488817072307e-10,6.518540140998397e-08,1.0357140700634204e-09,8.878864310446488e-11,2.737197135616043e-10,1.009311512145672e-08,2.433961920900174e-10,3.2913267666856427e-09,1.0851826881541626e-08,7.578213945258483e-09,6.454219947382711e-08,1.7167707255794085e-09,1.0090052127154081e-09,5.404653391494207e-10,1.7402052021608938e-09,9.386659671761777e-09,2.809762833511087e-08,2.933364662283111e-10,2.7266564339711863e-08,3.503279244476687e-08,6.965822363369512e-10,9.22850917906004e-09,5.729837715406916e-09,1.783771796937117e-09,1.130829152540258e-08,2.2295415513795547e-09,2.4239465989950304e-10,6.710154654143707e-10,7.305828275683268e-09,4.609071346806104e-09,3.116258362467761e-10,1.0345664325228654e-09,3.8339402208542595e-08,4.548347254385021e-10,1.1789547116336507e-09,2.402806842383143e-10,7.126821355285529e-10,6.773598348885912e-10,1.1879504047129785e-09,3.238501689040163e-10,5.55007263480789e-08,6.125582041605071e-08,9.084433205686082e-11,3.1653402121634144e-10,1.2473779231747528e-08,1.909483682283053e-10,9.912586307336824e-10,6.111292583099726e-10,5.974498118455074e-09,3.363923584132067e-10,9.988188054421698e-11,4.220266358601066e-10,9.069440753961544e-10,7.0498035187327446e-09,5.499860711299931e-08,7.666182100241059e-08,3.368164191996925e-09,3.0005342654959577e-10,1.3071616788984386e-08,4.6436343659195245e-10,2.267477317019484e-10,9.59840873449025e-10,1.0230399860589046e-09,1.7330299750817346e-08,2.801936460627985e-11,9.929368438577058e-11,8.925058470055092e-10,1.7910140037713518e-10,7.857198225380557e-10,4.212697968242196e-10,2.026926404496976e-10,4.465255942776025e-10,3.3265015186856317e-09,1.9760216907194206e-08,2.493739603703915e-08,1.8410895030740448e-10,2.663729237184498e-10,4.0963643588298737e-10,1.309508501634582e-09,2.6229696192814345e-10,1.5463852420793955e-10,9.30568233581397e-09,1.8447603000737445e-08,9.773476472574316e-10,7.082985309381229e-10,4.6354919902569236e-10,2.2841684099716986e-10,2.7185168560706074e-09,2.207085847416579e-09,1.9057466715821647e-10,1.2800848159244538e-09,4.757751548289946e-08,1.0341382195022675e-09,5.43324274460133e-11,6.466749358224888e-10,2.701724099996028e-08,2.935636178591494e-10,8.817836394392486e-08,3.9149139485772366e-10,1.2917145131297048e-10,6.063441970738381e-10,3.248840740877057e-08,3.936993886455298e-08,9.077054663464423e-10,2.3498211376704603e-08,3.916053592512014e-09,1.6455354745481543e-08,1.4276713145022768e-10,2.689943379152737e-09,6.561751142442063e-12,3.1188129856474234e-10,7.976596050340845e-10,5.088091059590738e-09,3.061476416821307e-08,6.244565975421779e-10,2.9790370170701408e-09,1.0514367154712545e-10,1.35129130107714e-10,2.6942603703616896e-10,7.160817494522576e-10,7.564171511376117e-11,3.684788030255959e-10,1.3671549448091014e-09,5.153854565342897e-09,1.616889955258216e-10,2.557253298007822e-10,8.068393730908952e-10,4.512341278406495e-09,8.657937700107254e-10,6.280780340262027e-10,1.1592430348983385e-09,2.527838494081891e-09,1.3725386383001137e-09,1.7936904184168156e-09,2.1005063577383964e-08,1.2372660096460208e-07,6.174775135647792e-10,1.2237913904478148e-08,3.367193190939588e-10,8.462205380865839e-10,9.162492986547477e-11,9.234255582413198e-10,1.2537737514861647e-10,3.2061830967933247e-10,1.724316245343971e-10,2.5938489689458777e-08,6.175902134142319e-08,4.3117942549741883e-10,4.6550197030370555e-10,1.0233490721489602e-09,3.3455793690961855e-09,3.399585613017564e-09,1.4345177268282328e-09,2.4230071282715926e-09,5.640465872147615e-10,1.1608913830229994e-10,1.455267795158477e-09,2.7017776904614266e-10,4.1565784147934437e-10,1.4562322236955083e-08,2.324332060155143e-09,9.696321745522596e-09,9.363713493470982e-08,3.440441664892546e-08,8.468854506560319e-10,1.4761519007144841e-08,1.128392712601567e-09,7.103732491131609e-09,4.83961060115945e-09,4.1373314774162395e-09,2.62788457661145e-10,8.10947864415823e-10,1.1746559280823021e-09,2.0498969188764704e-10,7.755182052093801e-10,1.7704093746573335e-10,6.714056777212818e-08,6.433249488679849e-10,5.3738049898832685e-08,1.007677274955654e-10,3.4733255271923724e-08,2.51845988508137e-10,5.09538633508555e-10,5.157696492119612e-11,1.1175560477028057e-10,1.2785177472274256e-08,4.8395639717924155e-09,9.427888247870442e-09,1.3755822148020513e-08,4.5199988640831634e-08,2.7108859601554514e-10,3.0824721664046706e-09,3.2280444983712187e-10,7.45266182100579e-10,3.9041514465765204e-10,1.006854932761314e-09,1.3997732972725885e-09,6.800067287038303e-09,5.891536147828447e-10,6.780096484249043e-10,8.358200798141979e-10,7.116074396407157e-10,3.8049174921894746e-10,5.15798538325285e-08,3.786416735707121e-10,2.030094981009256e-10,6.197649493611124e-08,1.3768443718475964e-08,1.1185032899874159e-09,8.329856582278694e-09,7.318878836315434e-10
